pi0,seed,method,layer,context,n_ctx_rows,delta_MD,z_MD,delta_MO,z_MO,delta_AD,z_AD,delta_AO,z_AO,delta_P_M,z_P_M,delta_P_D,z_P_D,delta_chi,z_chi,delta_det,z_det
"0.025,0.025,0.475,0.475",1,sgd_quarter,1,all,61440,1.7068144861484255e-06,1.0986275954003558e-05,-3.451759048675749e-07,-2.1029741096725565e-06,-1.4338353785540944e-06,-3.1127678822661338e-06,7.219679725836477e-08,1.5712610467161428e-07,1.3616385813012751e-06,5.8729299232620995e-06,2.729791076258363e-07,5.951886016549098e-07,3.55802256681698e-06,3.879585556138317e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,1,Octx,25307,-1.0864002457844542e-06,-6.992847197833887e-06,1.4694631391359562e-07,8.952661217493251e-07,1.0337693212418151e-06,2.244249227605582e-06,-9.43153894137237e-08,-2.0526408804717206e-07,-9.39453931820382e-07,-4.051990875905851e-06,-5.2630924505819024e-08,-1.1475356716075196e-07,-2.3614312703780974e-06,-2.5748500680725092e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,1,Dctx,26082,4.091030214687348e-06,2.633278967308528e-05,-1.201786331522219e-06,-7.321848092262359e-06,-3.493576741500246e-06,-7.58433892609079e-06,6.043328583134212e-07,1.315244880074632e-06,2.8892438831697796e-06,1.2461696583871536e-05,5.97453473221671e-07,1.3026546257455038e-06,9.390726145991298e-06,1.023943070440686e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,2,all,61440,1.8866184406762176e-06,1.214362250695029e-05,-1.8004590967343943e-06,-1.096924441295945e-05,-1.5113696205346143e-06,-3.28108992384959e-06,1.4252102765950605e-06,3.1017683277271732e-06,8.615934395582648e-08,3.7161681244609643e-07,3.7524882014177106e-07,8.181718464658682e-07,6.623657434575348e-06,7.222282947737281e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,2,Octx,25307,-6.036438606054121e-07,-3.88548262530648e-06,7.492290002863478e-07,4.564655781586252e-06,5.673148280261854e-07,1.2316053866616336e-06,-7.128999677055977e-07,-1.5515258183162973e-06,1.4558513969240467e-07,6.279282439725736e-07,-3.6329032575813895e-08,-7.9209820437657e-08,-2.633087656590074e-06,-2.8710579117241452e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,2,Dctx,26082,4.1330003970616315e-06,2.6602939715251984e-05,-4.330601874553573e-06,-2.63840653216496e-05,-3.20364907459688e-06,-6.9549239017333724e-06,3.4012505520723833e-06,7.402340139089652e-06,-1.976014774840546e-07,-8.522816890865807e-07,9.293513224848572e-07,2.0263064044962503e-06,1.5068501898339745e-05,1.6430346131767176e-05,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,0,all,61440,-1.0624808445511578,-6.838884863475848,0.7376425527708094,4.494065688811366,0.956716479699722,2.07697227658528,-0.6318781879193477,-1.3751933889729746,-0.3248382917803558,-1.401071143412386,-0.105764364851445,-0.2306027921636202,-3.388718064941008,-3.694979841100704,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,0,Octx,25307,-0.939835073518272,-6.049449165517022,0.659781944499112,4.01970220906166,0.7782337336292143,1.6894972792343357,-0.498180604610054,-1.0842195332460984,-0.2800531290191522,-1.2079067265764032,-0.1616013398890482,-0.3523466552098109,-2.8760313562566746,-3.1359581057171617,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,0,Dctx,26082,-0.5135942266118854,-3.305858924758702,0.2588644685570602,1.577124207144453,0.4851095982282493,1.0531429195635191,-0.2303798401734189,-0.5013890955824137,-0.2547297580548255,-1.0986836293929114,-0.028484628383635,-0.062106313863233,-1.4879481335706022,-1.6224242479854998,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,1,all,61440,0.0029384125705479,0.0189137200490957,-0.0579209158583257,-0.3528814866301631,-0.0172386446466647,-0.0374240308145058,0.0722211479344405,0.1571791004695333,-0.0549825032877786,-0.2371469149368979,-0.0143002320761169,-0.0311794378945327,0.150319121009979,0.1639044946259106,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,1,Octx,25307,0.128945679944386,0.829986407100634,-0.1026500142699539,-0.625392211110591,-0.0324364425067158,-0.0704175095412237,0.006140776832285,0.0133645311143334,0.0262956656744301,0.1134167347431287,0.0965092374376704,0.2104234224255782,0.2701729135533433,0.2945902993580627,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,1,Dctx,26082,-0.0905465019888847,-0.5828218975129522,-0.037607943794458,-0.2291252981522794,-0.0129241963550432,-0.02805763054797,0.1410786421383837,0.3070376849576469,-0.1281544457833432,-0.5527473220689666,-0.1034706983439285,-0.2256018081207585,0.1010642802989985,0.1101981549375815,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,2,all,61440,0.0057985064466147,0.0373233250951204,-0.0352228702361356,-0.2145943072224785,0.0098845245879536,0.0214586912340516,0.0195398392015701,0.0425256927764438,-0.0294243637895253,-0.1269112295623312,0.0156830310345655,0.034194416533766,0.0506766912963621,0.0552566926977448,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,2,Octx,25307,-0.0417805322051824,-0.2689293183508585,0.0187839973039203,0.1144409544503356,0.0549942089616432,0.1193890246585076,-0.031997674060379,-0.0696384060593049,-0.0229965349012641,-0.0991871409988293,0.0132136767564588,0.0288103725585349,-0.147556412531125,-0.1608921011660312,0.0,
"0.025,0.025,0.475,0.475",1,adam_first,2,Dctx,26082,0.0520236620466779,0.3348614111381072,-0.0786337456736803,-0.4790737967697006,-0.0418917893767813,-0.0909444825069106,0.0685018730037884,0.149084625309301,-0.0266100836270083,-0.1147728615652275,0.010131872669893,0.0220909767746947,0.2410510701009204,0.2628365144664695,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,0,all,61440,1.532909659356907e-05,0.0001083526317502,-3.764255083283781e-07,-2.5011347954680977e-06,-4.201054642497029e-05,-9.16799971671957e-05,2.705787533991679e-05,5.901943737086683e-05,1.4952671085318045e-05,7.046927836146942e-05,-2.6681449831744357e-05,-5.837603231395133e-05,8.477394386623574e-05,9.274032624805572e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,0,Octx,26871,-6.996497178898656e-06,-4.945424394315562e-05,1.4185974525142977e-05,9.425778462788694e-05,8.860519325940809e-06,1.933639183086895e-05,-1.6049996671902315e-05,-3.5008727088875436e-05,7.189477346088733e-06,3.388272753972834e-05,1.86402214677346e-06,4.078272273814232e-06,-4.6092987702179266e-05,-5.042444083989667e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,0,Dctx,24694,1.2187877171655915e-05,8.614914511995402e-05,-5.64926894389232e-06,-3.75361998905779e-05,-3.1980367337996686e-05,-6.979104621240327e-05,2.5441759110458865e-05,5.549431688781759e-05,6.538608227857056e-06,3.0815297191809555e-05,-1.979249016642811e-05,-4.330375795974629e-05,7.525927256332767e-05,8.233154165538616e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,1,all,61440,8.030509022702226e-06,5.676308330319999e-05,-2.444743235698566e-06,-1.6243937346182172e-05,-1.2942239800120932e-05,-2.82439675078112e-05,7.35647401303004e-06,1.6046158533442743e-05,5.585765786965171e-06,2.6324720302991166e-05,-4.911730777403254e-06,-1.074631837427315e-05,3.077396607151829e-05,3.366585914561782e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,1,Octx,26871,1.0419257409065437e-06,7.364778180265988e-06,1.5624446828500591e-06,1.038156202438152e-05,-9.829344390540549e-06,-2.1450667572000896e-05,7.224973966911464e-06,1.5759326746443117e-05,2.6043704237178824e-06,1.227393442269715e-05,-8.787418649725129e-06,-1.922589058268712e-05,1.6533799415492905e-05,1.8087514653466966e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,1,Dctx,24694,1.1345926534060342e-05,8.019787677022515e-05,-7.968816879849216e-06,-5.294828521428823e-05,-1.7672728712670726e-06,-3.8567356442458276e-06,-1.6098367830154966e-06,-3.5114235688836984e-06,3.377109654137729e-06,1.591571692554056e-05,9.578653662892211e-06,2.095702442240889e-05,1.9472179502089756e-05,2.130202037826571e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,2,all,61440,3.0484766103442746e-06,2.1547940646308043e-05,1.9461870005998975e-06,1.2931312883933826e-05,-2.0737730677228585e-06,-4.525613807804045e-06,-2.9208905432268256e-06,-6.371132778072107e-06,4.994663610987234e-06,2.3538960919842568e-05,9.74703542619753e-07,2.1325424914802545e-06,2.5517213428126426e-07,2.791511861238588e-07,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,2,Octx,26871,2.96824978610255e-06,2.0980863030840547e-05,-2.375733101510234e-06,-1.5785404000169424e-05,-2.5565921638765447e-06,-5.57927430819039e-06,1.9640754792780628e-06,4.28409948248595e-06,5.9251668459227e-07,2.792425710570596e-06,4.116576222672112e-07,9.006609015363246e-07,9.864650530746922e-06,1.0791652090506286e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_accum,2,Dctx,24694,-3.1398400565638444e-07,-2.2193736684139256e-06,3.492062139081259e-06,2.3202779648964725e-05,-1.6348496964123503e-06,-3.5677473465755104e-06,-1.543228437016802e-06,-3.3661354760212277e-06,3.178078133468516e-06,1.4977716781438077e-05,-1.948833702094783e-06,-4.2638304846781555e-06,-3.714424885307374e-06,-4.063477054115247e-06,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,0,all,61440,3.845281363504756e-06,2.7180098514778347e-05,-3.3160590042599474e-08,-2.2033338272454645e-07,-1.080313070730464e-05,-2.35757702988086e-05,6.99100993462145e-06,1.524899748454408e-05,3.8121207733430384e-06,1.7965846930721587e-05,-6.957849343868538e-06,-1.5222997276933224e-05,2.1672582595495814e-05,2.3709199889480896e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,0,Octx,26871,-1.96694231432925e-06,-1.3903192204283289e-05,3.764651568415488e-06,2.5013982374338675e-05,1.2361959853877711e-06,2.6977617308754087e-06,-3.0339052390133356e-06,-6.617643772603875e-06,1.7977092538244711e-06,8.472283854697762e-06,-7.307463294353647e-07,-1.5987913553958214e-06,-1.0001695107750556e-05,-1.0941575029114618e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,0,Dctx,24694,2.627472625594846e-06,1.8572103848198135e-05,-9.472939999469592e-07,-6.294233340686905e-06,-8.731660871616093e-06,-1.905518285519999e-05,7.051482246492001e-06,1.5380901478419397e-05,1.6801786255311025e-06,7.918382915263861e-06,-6.104188245753124e-06,-1.3355282135402228e-05,1.9357909744122416e-05,2.1177012455419756e-05,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,1,all,61440,1.845647729280743e-06,1.30458300351018e-05,-3.636934140592905e-07,-2.416537223595219e-06,-3.4643459239849137e-06,-7.560273586642536e-06,1.9823916087949297e-06,4.324051165510473e-06,1.481954315201311e-06,6.9841870098676546e-06,-1.6186981947358445e-06,-3.5415308657631754e-06,7.656078676066222e-06,8.375536182668477e-06,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,1,Octx,26871,-2.1446960269085225e-07,-1.5159631710928053e-06,9.106888326641234e-07,6.0510126886338505e-06,-2.8286866285710043e-06,-6.173068530718533e-06,2.132467398681204e-06,4.651400913811279e-06,6.962192299222325e-07,3.281157355368532e-06,-3.043156231242725e-06,-6.658085959034767e-06,3.835995591870856e-06,4.1964720107577475e-06,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,1,Dctx,24694,2.699511054788452e-06,1.9081302374192985e-05,-1.791663606096589e-06,-1.1904592244245092e-05,-4.92774351367177e-07,-1.0753859442912838e-06,-4.1507309708994683e-07,-9.05369706611531e-07,9.078474486178846e-07,4.27852349599401e-06,2.206736703324806e-06,4.828093447471005e-06,4.568875915006345e-06,4.998222609687194e-06,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,2,all,61440,7.978548655899918e-07,5.639580513678162e-06,4.661475980657048e-07,3.0972873823655177e-06,-5.451551112488042e-07,-1.189696952507753e-06,-7.188473524013155e-07,-1.5679710901644409e-06,1.2640024636744902e-06,5.957018712845324e-06,2.5269975432139573e-07,5.528788396814394e-07,1.5801502642956004e-07,1.7286402442589638e-07,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,2,Octx,26871,8.483010756631158e-07,5.996155970678012e-06,-7.666087814305966e-07,-5.093682163735857e-06,-6.522084127465888e-07,-1.423320345042876e-06,5.705161184809381e-07,1.2444266188957656e-06,8.169229425628547e-08,3.850012476757962e-07,1.960926629440401e-07,4.290288459111696e-07,2.837634388324339e-06,3.104292745435374e-06,0.0,
"0.025,0.025,0.475,0.475",2,sgd_quarter,2,Dctx,24694,-1.386673399559129e-07,-9.80160254735885e-07,1.0645248984075766e-06,7.073166417103324e-06,-4.287353248310133e-07,-9.356329948286748e-07,-4.97122233584065e-07,-1.0843377080460148e-06,9.258575584579622e-07,4.3634019392099015e-06,-5.674026648723853e-07,-1.2414136603703064e-06,-1.2715791471785995e-06,-1.3910720627277116e-06,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,0,all,61440,0.3389989111706216,2.3961897533609946,-0.2605454414220826,-1.7311772314135658,1.206109022533488,2.6321026784711137,-1.284562492282012,-2.801925672647287,0.0784534697485345,0.3697372440407031,1.5451079337041014,3.380523593554524,-1.8911271622228047,-2.0688402827859416,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,0,Octx,26871,0.065879052535553,0.4656614090638505,0.0773037363880515,0.5136396461506029,1.5931876003092136,3.47682777571164,-1.736370389232835,-3.787422410390561,0.1431827889236055,0.6747950083070031,1.659066652844769,3.629852543553985,-3.34098267339455,-3.6549417071902712,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,0,Dctx,24694,0.3419569541762307,2.417098470488036,-0.2768144633725033,-1.8392756891114288,-0.0496455611712633,-0.1083419592190768,-0.0154969296324626,-0.0338023609168816,0.0651424908037221,0.3070049686383049,0.2923113930049666,0.6395446810949578,0.6529200490875352,0.7142762929824193,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,1,all,61440,0.3876925866200857,2.740377543706922,-0.3484764839585832,-2.3154293217314503,-0.1456421519488862,-0.3178361914893284,0.1064260492873798,0.2321396440643301,0.0392161026615064,0.1848185142933529,0.2420504346712001,0.5295793176561487,0.9882372718149408,1.0811039668417362,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,1,Octx,26871,0.3700286134435421,2.615521002477579,-0.333232760549047,-2.2141433934706525,-0.0971194403071968,-0.211944637000749,0.0603235874127004,0.1315795916923917,0.0367958528944964,0.1734123077659334,0.2729091731363472,0.5970947909594759,0.8607044017124829,0.9415865698533962,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,1,Dctx,24694,0.1870450201175839,1.3221144548083057,-0.1655001942483782,-1.0996552713166434,-0.2225820343783648,-0.4857427959839153,0.2010372085091566,0.4385083007355062,0.0215448258692096,0.1015369309445643,-0.0355370142607809,-0.0777510182509101,0.776164457253487,0.8491022324195866,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,2,all,61440,0.0285057195643346,0.2014906564046813,-0.0677592556959715,-0.4502219652669536,-0.022847631768049,-0.0498605943989063,0.0621011678996894,0.1354569027859478,-0.0392535361316376,-0.184994931577707,0.0056580877962858,0.0123792641746996,0.1812137749280489,0.19824280717654,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,2,Octx,26871,0.0301732691308514,0.2132776122114449,-0.0909389780602939,-0.6042381221744744,-0.0445056944438098,-0.0971251813593958,0.105271403373251,0.2296210962715579,-0.0607657089294428,-0.2863779744065607,-0.0143324253129572,-0.0313577458677322,0.2708893450082071,0.2963453755652051,0.0,
"0.025,0.025,0.475,0.475",2,adam_first,2,Dctx,24694,0.0420574303433689,0.2972799626213316,-0.0192889294810461,-0.1281640367748102,-0.0350073868011665,-0.0763969382901008,0.0122388859388507,0.0266958197228283,0.0227685008623219,0.107303893463941,0.0070500435422024,0.015424707886178,0.1085926325644355,0.1187973062578264,0.0,
"0.035,0.015,0.465,0.485",0,sgd_accum,0,all,61440,1.1075867517901038e-05,6.17625173699146e-05,-2.5678347414795344e-05,-0.0002265894796416,-3.269069677239838e-05,-7.14005656502934e-05,4.729317666898982e-05,0.0001033183843521,-1.4602479896629598e-05,-6.73480759688315e-05,-2.1614829254257137e-05,-4.7329816777235046e-05,0.0001167380883745,0.0001278036439849,-2.017427285074215e-08,-0.0002398964882785
"0.035,0.015,0.465,0.485",0,sgd_accum,0,Octx,24774,5.888970344852849e-06,3.283874898530868e-05,-1.3796765400575346e-05,-0.0001217446684693,-2.104882618384267e-05,-4.597326591918988e-05,2.8956621239458668e-05,6.325968212489251e-05,-7.907795055667727e-06,-3.647152989938264e-05,-1.5159855838977051e-05,-3.31954137036157e-05,6.969118316924226e-05,7.629718189384587e-05,-9.082712353780438e-09,-0.0001080044279085
"0.035,0.015,0.465,0.485",0,sgd_accum,0,Dctx,26396,4.125086338295425e-06,2.3002777544024884e-05,-1.2118793967900972e-05,-0.00010693800402,-1.1042013642728229e-05,-2.4117137224028957e-05,1.9035721271818188e-05,4.158612521520087e-05,-7.993707629236175e-06,-3.686776715307686e-05,-6.916927303992622e-06,-1.5145939767021148e-05,4.632161522172435e-05,5.0712422166889566e-05,-1.2470497363790336e-08,-0.0001482892863992
"0.035,0.015,0.465,0.485",0,sgd_accum,1,all,61440,1.2185622832462414e-05,6.79508616942914e-05,-1.4644623810659072e-05,-0.0001292262946366,-7.92501558431214e-06,-1.730922407212317e-05,1.0384016562462149e-05,2.268529817373316e-05,-2.459000978134551e-06,-1.1341154780227498e-05,4.260607248205805e-06,9.32941722764818e-06,4.513927878989792e-05,4.9418012548678425e-05,-5.275718053384677e-09,-6.273466426861754e-05
"0.035,0.015,0.465,0.485",0,sgd_accum,1,Octx,24774,9.047304848930174e-06,5.045061454372257e-05,-1.0858200283077571e-05,-9.581434164140018e-05,-5.504753360731629e-06,-1.202306902352256e-05,7.315648794949261e-06,1.5982030965519334e-05,-1.8108954341524323e-06,-8.352028157837618e-06,3.5425514881830887e-06,7.757096338228253e-06,3.2725907287490006e-05,3.582798264295718e-05,-3.911277798520962e-09,-4.650982047725037e-05
"0.035,0.015,0.465,0.485",0,sgd_accum,1,Dctx,26396,8.949664776318037e-06,4.990614281986345e-05,-9.532820671532258e-06,-8.411899880423936e-05,9.434094716827836e-07,2.0605241419898095e-06,-3.602535765928382e-07,-7.870229938485945e-07,-5.831558950941784e-07,-2.6895724426602086e-06,9.893074248138875e-06,2.166278465677789e-05,1.71788223998167e-05,1.880719594296335e-05,-1.425880716092227e-09,-1.6955445136753114e-05
"0.035,0.015,0.465,0.485",0,sgd_accum,2,all,61440,4.170552867149022e-06,2.325631319471152e-05,8.761786300758468e-07,7.731527915525503e-06,-1.7547930601135712e-06,-3.832687261566926e-06,-3.291938437089049e-06,-7.19168777955331e-06,5.0467314972203765e-06,2.3276022886190873e-05,2.4157598070237976e-06,5.289769708531275e-06,1.7572288601178324e-06,1.9237958644487084e-06,2.2465720549290128e-09,2.6714457102348372e-05
"0.035,0.015,0.465,0.485",0,sgd_accum,2,Octx,24774,2.2339035792850065e-06,1.245694826119149e-05,1.064094505141684e-06,9.389724981706124e-06,-4.5359600466341314e-07,-9.907103398611568e-07,-2.8444020797466793e-06,-6.2139836658485064e-06,3.297998084421879e-06,1.5210692095249632e-05,1.780307574610554e-06,3.89832509534377e-06,-1.220997000924312e-06,-1.3367348068281535e-06,1.19625665092454e-09,1.4224937461679746e-05
"0.035,0.015,0.465,0.485",0,sgd_accum,2,Dctx,26396,1.10213547299274e-06,6.145853693599712e-06,1.3688950490308295e-06,1.2079329398949542e-05,3.364286362021429e-07,7.348021699577692e-07,-2.80745915820839e-06,-6.133276823225154e-06,2.471030522021249e-06,1.1396636221824192e-05,1.4385641091907715e-06,3.1500121934525832e-06,-3.410647370450185e-06,-3.733941238550423e-06,-8.511154366215744e-10,-1.0120791261018334e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,0,all,61440,2.3693299908415476e-06,1.3212128483651496e-05,-5.738930090999192e-06,-5.064115544562939e-05,-1.0039118369165562e-05,-2.192668865944406e-05,1.3408718469081708e-05,2.9293171362838933e-05,-3.3696001001062855e-06,-1.5540927646058225e-05,-7.66978837799646e-06,-1.6794473570927836e-05,3.15560969204679e-05,3.454728643010563e-05,-5.446143238889257e-09,-6.476122571245502e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,0,Octx,24774,1.4168290811739963e-06,7.900684131042436e-06,-3.1645488329190448e-06,-2.792444006496628e-05,-6.232237238305135e-06,-1.3611984693379857e-05,7.979956990183222e-06,1.743330267695078e-05,-1.7477197519599608e-06,-8.060655687284626e-06,-4.8154081569275e-06,-1.0544260289731103e-05,1.8793572142765993e-05,2.057500715305078e-05,-2.4288611916271118e-09,-2.8882095265505068e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,0,Dctx,26396,8.645192474427947e-07,4.820830959788318e-06,-2.544868281999497e-06,-2.245628857886126e-05,-5.1071985526035845e-06,-1.1154759657865264e-05,6.787547586499813e-06,1.4828321964043707e-05,-1.6803490342513062e-06,-7.749935299621951e-06,-4.242679304812949e-06,-9.290160555018696e-06,1.5304133669421778e-05,1.6754806235216053e-05,-3.476100513552342e-09,-4.1335036572276535e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,1,all,61440,3.251299322922881e-06,1.8130266598283652e-05,-3.887952102939312e-06,-3.430785593971772e-05,-2.0059526746202767e-06,-4.3812512358725965e-06,2.6426054545327477e-06,5.7731314593930814e-06,-6.366527799002978e-07,-2.9363053460795756e-06,1.2453466483771511e-06,2.726925482431254e-06,1.1787809555050411e-05,1.290517119744682e-05,-1.3088562738206855e-09,-1.5563883073951562e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,1,Octx,24774,2.2572678887058325e-06,1.2587234991698834e-05,-2.6777861406041447e-06,-2.3629175133038853e-05,-1.4081949485532629e-06,-3.075673687000833e-06,1.8287132004499117e-06,3.995073002523374e-06,-4.205182518885047e-07,-1.9394716085864316e-06,8.49072940214674e-07,1.8592081490976328e-06,8.171962178075403e-06,8.946579127751479e-06,-9.124788485575735e-10,-1.0850476397188956e-05
"0.035,0.015,0.465,0.485",0,sgd_quarter,1,Dctx,26396,2.768195545759713e-06,1.5436328143324053e-05,-3.0172937825931907e-06,-2.6625040041710863e-05,1.8934628232975381e-07,4.135559347740605e-07,5.975195430016669e-08,1.305362806009584e-07,-2.490982366194225e-07,-1.1488656092872943e-06,2.957541828219503e-06,6.476105417907393e-06,5.655895000539599e-06,6.192014972406376e-06,-3.5848540635518103e-10,-4.262824772916538e-06
"0.035,0.015,0.465,0.485",0,sgd_quarter,2,all,61440,1.0168284687254004e-06,5.670155033939739e-06,2.491542718113035e-07,2.198573603210075e-06,-4.262218893707661e-07,-9.309218523388716e-07,-8.397608511525487e-07,-1.834571929699092e-06,1.2659827405204354e-06,5.838837128170196e-06,5.906065793451916e-07,1.2932464494176806e-06,3.541352351483357e-07,3.87703569123179e-07,5.999784663419603e-10,7.134469142113281e-06
"0.035,0.015,0.465,0.485",0,sgd_quarter,2,Octx,24774,6.062509909210375e-07,3.3806460123120333e-06,2.591087114593043e-07,2.286413029304352e-06,-1.614843784488798e-07,-3.527020560378882e-07,-7.038753239319641e-07,-1.5377114919338638e-06,8.653597023582994e-07,3.991124205433343e-06,4.447666124769503e-07,9.7390185365538e-07,-1.9524866601363938e-07,-2.1375620714024646e-07,3.324604103656515e-10,3.953356114911246e-06
"0.035,0.015,0.465,0.485",0,sgd_quarter,2,Dctx,26396,1.6273135299708958e-07,9.074411552745924e-07,4.0676563017146865e-07,3.589359197764035e-06,1.6844856510019819e-07,3.679127096883847e-07,-7.379455482527532e-07,-1.6121425363099924e-06,5.694969831551169e-07,2.6265761950751794e-06,3.311799180793725e-07,7.251819877276714e-07,-1.1504283905210003e-06,-1.2594770267318948e-06,-1.9623884806479752e-10,-2.3335170919354035e-06
"0.035,0.015,0.465,0.485",0,adam_first,0,all,61440,-0.0752755570767713,-0.4197601581970847,-0.2233767440224754,-1.9711089414945688,0.9630017634210892,2.1033161547217536,-0.6643494623218358,-1.451361865004256,-0.2986523010992429,-1.377413836901812,0.8877262063443264,1.94384689327822,-1.4792500387972085,-1.619467544445426,7.911551197811385e-05,0.9407790621416036
"0.035,0.015,0.465,0.485",0,adam_first,0,Octx,24774,0.0360396633646402,0.2009684867543712,-0.1242204930458921,-1.096139733037678,0.8200832007879669,1.791164159768017,-0.7319023711067225,-1.598940392934184,-0.0881808296812481,-0.4066986743627039,0.8561228641526077,1.8746453105181944,-1.3917254154841616,-1.5236464979166435,0.0001708336736185,2.0314188612411432
"0.035,0.015,0.465,0.485",0,adam_first,0,Dctx,26396,-0.0603631421559207,-0.3366038470469352,-0.2996964415327943,-2.6445650742404823,0.747607326092217,1.632867795352635,-0.3875477424035078,-0.8466508157125018,-0.3600595836887111,-1.6606302742570564,0.687244183936304,1.5048530304961505,-0.8958217691188538,-0.980736347909978,-3.167396608696863e-05,-0.3766417402170959
"0.035,0.015,0.465,0.485",0,adam_first,1,all,61440,0.2426648330104134,1.353175355307369,-0.4627858377833093,-4.08368967344225,0.0146909600401308,0.0320868920021566,0.2054300447327612,0.4487899061575689,-0.2201210047728918,-1.0152197610764688,0.257355793050544,0.5635298983101266,0.896189755486343,0.9811392155546068,-8.511903384074213e-05,-1.0121681933783764
"0.035,0.015,0.465,0.485",0,adam_first,1,Octx,24774,0.1899057782767317,1.0589742889671676,-0.2255377500586024,-1.990177973676384,-0.0284925012279379,-0.062231182119805,0.0641244730098076,0.1400886431286731,-0.0356319717818689,-0.1643381644400318,0.1614132770487932,0.3534453470932601,0.5080605025730783,0.5562193496379748,6.853652904049869e-05,0.8149821684905224
"0.035,0.015,0.465,0.485",0,adam_first,1,Dctx,26396,0.1848215174690398,1.030622853204621,-0.5380973665508415,-4.748249578283427,0.0642604026962748,0.1403527472471502,0.2890154463855252,0.6313935979042433,-0.3532758490817987,-1.6293430218935605,0.2490819201653135,0.5454126657801048,0.9476739277091344,1.0375035513874078,-0.0002130104636073,-2.532951872122615
"0.035,0.015,0.465,0.485",0,adam_first,2,all,61440,0.0128853181080475,0.0718525823985276,-0.0309542760109537,-0.2731450424245718,0.0286060889283992,0.0624792718476049,-0.010537131025492,-0.0230197975678404,-0.0180689579029072,-0.0833358140628899,0.0414914070364472,0.090853398366677,0.0046963741651108,0.005141541549766,-8.491096720856072e-05,-1.0096940296373802
"0.035,0.015,0.465,0.485",0,adam_first,2,Octx,24774,-0.0257798028153521,-0.1437562806347016,-0.0085406131255841,-0.0753636148263982,0.0385068886535039,0.0841038553089039,-0.0041864727125682,-0.0091459197131989,-0.0343204159409358,-0.1582891396827425,0.012727085838151,0.0278683969113099,-0.059932551055841,-0.0656135330371006,5.789081754153033e-05,0.6883917915919932
"0.035,0.015,0.465,0.485",0,adam_first,2,Dctx,26396,0.0154871618233511,0.0863612804666946,-0.0488635359065343,-0.4311789616233275,0.0477191041966592,0.1042244848951497,-0.0143427301134746,-0.0313336469845158,-0.0333763740831845,-0.1539351256246052,0.0632062660200121,0.1384022494330439,0.0022888634197538,0.0025058238463686,-0.0001751524717464,-2.0827745909923507
"0.035,0.015,0.465,0.485",1,sgd_accum,0,all,61440,1.9421749726746535e-05,0.0001038886631922,-5.457674478523917e-06,-4.231984414867209e-05,-0.0001469590762698,-0.0003194366222543,0.0001329950010213,0.0002889481979777,1.3964075248327731e-05,6.0228928781722416e-05,-0.0001275373265432,-0.0002778405737663,0.0003048335014968,0.00033211004339,-4.2556064343885286e-08,-0.0005129174199572
